length_url,length_hostname,nb_dots,nb_hyphens,nb_eq,nb_underscore,nb_percent,nb_comma,ratio_digits_url,longest_words_raw,longest_word_host,longest_word_path,domain_in_title,domain_with_copyright,domain_registration_length,status
26,18,2,1,0,0,0,0,0,5,5,0,1,1,141,0
34,12,3,0,0,0,0,0,0.029411765,6,6,5,1,1,963,1
75,35,2,3,0,0,0,0,0,20,20,10,1,0,129,0
64,28,2,2,0,0,0,0,0.109375,13,13,11,1,0,1373,1
35,26,2,0,0,0,0,0,0,19,19,0,1,0,125,0
32,25,2,0,0,0,0,0,0.03125,12,12,0,1,0,374,1
51,21,2,0,0,0,0,0,0.098039216,18,13,18,0,1,335,0
55,12,3,2,0,0,0,0,0,8,4,8,1,1,720,0
125,50,4,1,3,2,0,0,0.12,17,13,17,1,1,25,1
43,18,1,0,0,0,0,0,0.093023256,14,14,5,1,0,216,1
106,29,2,9,0,0,0,0,0.41509434,16,16,10,1,0,281,1
464,14,9,3,6,0,1,0,0.308189655,162,3,162,1,1,0,1
28,20,2,0,0,0,0,0,0.107142857,8,8,0,1,0,230,1
39,9,2,0,0,0,0,0,0,7,5,7,1,0,1072,1
60,21,4,1,0,0,0,0,0.05,8,8,7,1,1,0,0
108,17,2,10,0,0,0,0,0.074074074,12,9,12,0,1,646,0
26,17,3,0,0,0,0,0,0,3,3,0,0,1,0,0
39,30,3,0,0,0,0,0,0,12,12,0,1,1,8,1
59,19,2,0,1,0,0,0,0,23,11,23,0,1,613,0
79,29,3,0,0,1,0,0,0.088607595,21,21,11,1,1,1103,0
89,14,4,1,0,0,0,0,0,7,6,7,1,1,687,1
34,27,3,0,0,0,0,0,0,13,13,0,1,1,120,1
18,10,2,0,0,0,0,0,0,3,3,0,1,1,0,0
36,27,3,0,0,0,0,0,0,17,17,0,1,1,0,0
38,21,2,0,0,0,0,0,0.026315789,13,13,5,1,0,293,1
38,30,2,0,0,0,0,0,0,22,22,0,1,0,85,0
32,23,2,0,0,0,0,0,0.09375,10,10,0,1,0,374,1
51,24,3,1,0,0,0,0,0.137254902,12,12,4,1,0,38,0
23,15,2,0,0,0,0,0,0,7,7,0,1,1,335,0
77,23,1,0,0,0,0,0,0.311688312,32,19,32,1,0,77,1
63,13,2,3,0,0,0,0,0,7,5,7,0,0,1486,0
45,16,2,0,0,0,1,0,0.044444444,10,8,10,1,0,118,0
128,54,5,1,3,2,0,0,0.1953125,17,13,17,1,1,25,1
34,26,2,2,0,0,0,0,0,8,8,0,1,1,370,0
67,15,2,3,0,0,0,0,0,10,7,10,0,1,102,0
42,20,3,2,0,0,0,0,0,9,9,4,1,0,0,0
19,12,2,0,0,0,0,0,0.105263158,6,6,0,1,0,0,0
128,12,7,0,3,0,0,0,0.265625,17,7,17,1,0,98,1
30,21,2,0,0,0,0,0,0,8,8,0,0,0,2047,0
261,13,6,0,0,0,0,0,0.157088123,200,9,200,1,0,333,1
23,16,2,0,0,0,0,0,0.043478261,6,6,0,1,0,226,0
56,22,3,0,0,1,0,0,0,15,15,7,1,1,0,0
35,17,2,0,0,0,0,0,0,9,9,8,0,1,293,0
32,23,2,0,0,0,0,0,0,9,9,0,1,1,587,0
34,25,2,0,0,0,0,0,0.029411765,12,12,0,1,0,374,1
103,22,3,0,3,0,0,0,0.300970874,19,13,19,0,1,188,1
48,22,3,0,0,0,0,0,0,14,14,10,1,1,604,0
54,14,3,0,0,0,0,0,0.203703704,17,3,17,1,1,0,1
60,22,3,1,0,0,0,0,0,14,14,8,1,0,250,1
47,15,2,0,0,3,0,0,0,7,7,7,0,1,505,0
50,12,2,3,0,0,0,0,0,8,4,8,0,0,508,0
117,78,5,0,0,0,0,0,0.188034188,33,33,30,1,0,158,1
58,30,5,0,0,0,0,0,0,11,11,7,1,0,952,1
77,23,1,0,0,0,0,0,0.311688312,32,19,32,1,0,76,1
43,21,2,0,0,1,0,0,0,13,13,6,1,0,588,1
119,27,3,0,1,4,0,0,0.042016807,16,16,10,1,0,3,1
50,17,3,2,0,0,0,0,0,9,6,9,0,0,50,0
50,16,2,0,0,0,0,0,0,13,13,8,1,1,311,1
37,30,2,1,0,0,0,0,0,14,14,0,1,0,0,1
59,20,3,0,1,0,0,0,0,12,12,5,1,1,592,0
47,20,3,0,0,1,0,0,0,12,12,7,1,0,1269,0
29,21,2,0,0,0,0,0,0,13,13,0,1,0,310,0
59,24,2,0,0,0,0,0,0,26,16,26,1,1,1484,1
33,15,2,0,0,0,0,0,0,7,7,4,0,1,204,0
24,15,2,0,0,0,0,0,0,9,9,0,0,0,15,0
40,13,4,0,0,0,0,0,0.25,5,3,5,1,0,0,1
60,17,1,1,0,0,0,0,0,13,13,6,1,0,0,1
30,11,2,0,0,0,0,0,0.033333333,7,7,6,1,0,350,1
45,28,4,0,0,0,0,0,0.2,11,11,9,1,1,218,1
36,28,2,0,0,0,0,0,0,15,15,0,1,1,373,0
19,11,2,0,0,0,0,0,0,4,4,0,1,1,0,0
25,16,2,0,0,0,0,0,0,8,8,0,1,1,136,0
40,31,3,1,0,0,0,0,0,10,10,0,1,0,328,1
49,20,3,0,0,0,0,0,0.12244898,8,8,7,1,1,372,1
74,13,4,1,0,1,0,0,0,7,6,7,0,0,241,1
42,17,3,0,0,0,0,0,0.071428571,9,9,6,0,0,759,0
97,15,2,6,0,0,0,0,0.030927835,8,7,8,0,0,1879,0
105,14,2,1,3,0,0,0,0.047619048,12,10,12,1,0,291,1
40,25,2,0,0,0,0,0,0,17,17,7,1,1,2506,0
20,11,2,0,0,0,0,0,0,4,4,0,0,1,0,0
23,15,2,0,0,0,0,0,0,7,7,0,1,1,58,0
109,20,3,1,0,0,0,0,0.201834862,32,14,32,1,0,438,1
63,22,2,5,0,0,0,0,0,14,14,7,1,1,732,0
50,22,2,1,0,0,0,0,0,14,14,11,1,0,449,0
50,13,3,0,0,0,0,0,0.02,10,6,10,1,1,134,1
52,22,3,1,0,1,0,0,0.038461538,10,6,10,1,1,892,0
51,17,2,0,0,0,0,0,0,13,13,8,1,0,306,1
25,11,1,0,0,0,0,0,0.04,7,7,5,1,0,181,0
57,25,5,1,0,1,0,0,0.052631579,8,8,7,1,1,228,1
42,34,2,2,0,0,0,0,0.023809524,8,8,0,1,0,287,1
49,15,2,0,0,0,0,0,0,11,7,11,0,1,0,0
74,28,3,1,0,0,0,0,0.162162162,15,15,8,1,0,205,1
53,22,2,2,0,0,0,0,0,14,14,10,1,1,451,0
88,28,2,5,0,0,0,0,0.056818182,13,13,9,1,1,321,0
57,13,3,1,0,0,0,0,0.035087719,9,9,7,1,1,449,1
57,30,3,0,0,0,0,0,0,22,22,10,1,0,279,1
71,20,1,4,0,0,0,0,0,16,16,12,1,0,93,0
145,17,3,1,7,1,0,0,0.096551724,13,10,13,1,0,84,1
66,20,2,0,0,0,0,0,0,14,12,14,1,1,172,0
33,14,2,0,0,0,0,0,0.060606061,10,5,10,1,0,2430,1
35,28,2,0,0,0,0,0,0.028571429,15,15,0,1,0,374,1
50,42,2,0,0,0,0,0,0.08,25,25,0,1,0,1705,1
39,16,3,0,0,0,0,1,0.128205128,6,6,6,1,0,445,0
18,10,1,0,0,0,0,0,0,6,6,0,1,1,115,1
44,15,3,0,0,0,0,0,0.136363636,8,8,6,1,1,149,0
41,17,2,1,0,0,0,0,0,10,10,7,1,0,273,1
47,31,2,1,0,0,0,0,0,10,10,7,1,1,59,0
63,20,2,3,0,0,0,0,0,12,12,10,1,0,115,0
77,27,3,0,0,0,0,0,0.337662338,32,19,32,1,0,214,1
35,27,2,0,0,0,0,0,0,14,14,0,1,1,370,0
120,17,4,1,1,0,0,0,0,15,14,15,1,0,139,1
27,15,2,0,0,0,0,0,0,7,7,3,1,0,299,1
18,10,2,0,0,0,0,0,0.111111111,5,5,0,1,1,486,1
69,23,3,0,0,0,0,0,0.057971014,15,15,15,1,0,53,1
73,19,3,3,0,0,0,0,0.01369863,9,6,9,1,0,0,0
24,16,3,0,0,0,0,0,0,5,5,0,1,0,0,0
34,26,2,0,0,0,0,0,0,18,18,0,0,0,253,0
39,31,3,1,0,0,0,0,0.076923077,12,12,0,1,1,162,1
42,16,3,2,0,0,0,0,0,8,4,8,1,0,295,0
77,23,3,3,0,0,0,0,0.077922078,15,15,12,1,0,316,0
80,35,4,9,0,0,0,0,0.0375,7,5,7,1,0,207,0
49,24,2,1,0,0,0,0,0,10,10,10,1,1,3473,0
63,16,2,2,0,0,0,0,0,11,8,11,1,0,1386,0
38,29,2,0,0,0,0,0,0,16,16,0,1,1,371,0
43,14,3,0,0,0,0,0,0,7,7,7,0,0,221,0
50,15,2,3,0,0,0,0,0,9,7,9,0,1,1420,0
139,54,5,1,3,2,0,0,0.115107914,17,13,17,1,0,15,1
107,18,2,10,0,0,0,0,0.186915888,12,7,12,1,1,271,0
66,19,3,0,0,2,0,0,0,11,11,11,1,0,804,0
98,22,4,1,3,0,0,0,0.030612245,16,12,16,1,0,1107,1
34,25,2,0,0,0,0,0,0,11,11,0,0,1,256,1
26,18,2,0,0,0,0,0,0.153846154,10,10,0,1,0,983,0
28,20,2,0,0,0,0,0,0,12,12,0,1,1,98,0
26,17,2,0,0,0,0,0,0,7,7,0,0,0,34,0
39,18,2,0,0,0,0,0,0,10,10,6,0,0,296,0
36,25,2,0,0,0,0,0,0.222222222,11,11,3,0,0,122,1
93,13,5,0,0,0,0,0,0.010752688,15,9,15,1,1,160,1
48,15,3,0,0,0,0,0,0,7,7,7,1,0,294,1
39,14,4,0,0,0,0,0,0.025641026,7,4,7,1,0,179,1
38,30,2,0,0,0,0,0,0,22,22,0,1,1,289,0
52,44,2,0,0,0,0,0,0,31,31,0,1,1,370,0
36,17,2,0,0,0,0,0,0,9,9,9,0,1,318,0
62,28,3,1,0,0,0,0,0,17,17,7,1,0,359,1
77,23,1,0,0,0,0,0,0.350649351,32,19,32,1,0,77,1
64,14,3,0,1,0,0,0,0.203125,15,6,15,0,1,1653,0
70,23,2,1,0,0,0,0,0.057142857,15,15,8,1,1,318,1
30,21,2,0,0,0,0,0,0,11,11,0,1,0,226,0
29,20,2,0,0,0,0,0,0.068965517,8,8,0,1,0,371,0
36,20,2,0,0,0,0,0,0,12,12,4,1,0,76,1
56,31,4,1,0,0,1,0,0.214285714,14,14,9,1,1,228,1
49,17,3,1,0,1,0,0,0,9,9,4,1,0,1409,1
23,10,1,0,0,0,0,0,0,7,7,4,1,0,138,1
72,18,3,0,0,1,0,0,0,11,11,10,0,1,546,1
43,20,2,0,0,0,0,0,0,12,12,12,1,1,230,1
29,20,2,0,0,0,0,0,0,13,13,0,1,0,309,0
30,21,2,0,0,0,0,0,0,13,13,0,1,1,33,0
38,12,1,0,0,0,0,0,0.078947368,9,9,8,1,0,202,1
22,14,2,0,0,0,0,0,0,6,6,0,0,1,143,0
29,20,2,0,0,0,0,0,0,9,9,0,0,0,249,0
33,26,2,0,0,0,0,0,0,15,15,0,1,0,1050,0
44,25,5,0,0,0,0,0,0,8,8,5,1,1,217,1
59,10,2,0,0,0,0,0,0,13,7,13,0,1,0,1
415,16,2,1,0,0,0,0,0.125301205,383,10,383,1,1,564,1
110,13,2,14,0,0,0,0,0.054545455,9,5,9,0,1,485,0
62,17,3,4,0,1,1,0,0.338709677,8,8,7,0,0,305,0
35,27,2,0,0,0,0,0,0,19,19,0,1,0,214,1
59,29,3,0,0,2,0,0,0,21,21,6,1,0,48,1
58,14,2,2,0,0,0,0,0.137931034,10,6,10,1,1,63,0
40,33,2,0,0,0,0,0,0,20,20,0,1,0,374,1
24,15,2,0,0,0,0,0,0,8,8,0,1,0,0,0
65,24,2,1,0,0,2,0,0.061538462,11,10,11,1,0,3470,0
72,18,2,6,0,0,0,0,0,10,10,9,0,1,670,0
80,14,4,2,1,0,4,0,0.05,11,6,11,0,0,1047,0
25,16,2,0,0,0,0,0,0,8,8,0,0,0,422,0
31,22,2,0,0,0,0,0,0.064516129,9,9,0,1,0,374,1
33,24,2,0,0,0,0,0,0,16,16,0,1,1,16,0
47,15,2,0,0,0,0,0,0,8,7,8,0,1,102,1
54,16,3,0,0,0,0,0,0,10,8,10,0,0,1931,0
32,25,2,0,0,0,0,0,0,12,12,0,1,0,374,1
47,18,3,0,0,1,0,0,0,9,9,8,0,0,905,0
29,13,2,0,0,0,0,0,0,7,5,7,1,0,139,1
52,12,3,0,0,0,0,0,0,5,5,5,1,1,0,1
37,29,2,1,0,0,0,0,0,13,13,0,1,0,244,1
359,23,22,0,8,11,0,0,0.019498607,17,6,17,1,0,482,1
22,14,2,0,0,0,0,0,0,6,6,0,0,0,281,0
238,23,2,1,4,3,0,0,0.193277311,40,14,40,1,1,198,1
24,15,2,0,0,0,0,0,0,7,7,0,0,0,2005,0
98,16,2,2,1,2,0,0,0.214285714,15,6,15,0,0,2973,1
302,26,5,1,1,0,0,0,0.42384106,192,11,192,1,0,948,1
27,19,2,0,0,0,0,0,0,11,11,0,1,0,298,0
52,23,3,0,0,1,0,0,0,12,12,7,1,0,82,0
24,16,2,0,0,0,0,0,0.166666667,8,8,0,1,1,2251,1
39,31,1,2,0,0,0,0,0.025641026,10,10,0,1,1,316,1
38,13,1,0,1,0,0,0,0.131578947,9,9,9,0,1,211,0
46,16,2,0,0,2,0,0,0,9,9,7,0,1,904,0
74,14,4,1,1,0,4,0,0.054054054,12,6,12,0,0,1048,0
31,23,2,0,0,0,0,0,0,15,15,0,1,1,67,0
43,7,1,0,0,0,0,0,0,25,4,25,1,0,0,1
132,30,5,5,2,0,0,0,0.181818182,15,15,12,1,0,173,1
45,17,3,0,0,0,0,0,0,10,4,10,0,0,0,0
37,28,3,0,0,0,0,0,0,17,17,0,1,0,1692,0
58,24,5,0,0,0,0,0,0.017241379,9,8,9,1,0,7,1
58,18,1,0,1,0,1,0,0.103448276,14,14,11,1,0,134,1
100,12,1,2,0,2,0,0,0.05,10,5,10,1,1,120,1
55,36,5,0,0,0,0,0,0,10,10,5,1,0,142,1
66,16,2,2,0,0,0,0,0,29,8,29,0,1,2795,0
35,27,2,0,0,0,0,0,0,12,12,0,1,1,0,1
47,17,2,0,0,0,0,0,0,9,9,9,0,0,0,1
21,14,2,0,0,0,0,0,0,7,7,0,1,0,53,1
93,28,3,1,0,0,0,0,0.247311828,32,7,32,0,1,79,1
44,16,2,0,0,0,0,0,0,14,6,14,1,1,2975,1
23,10,1,0,0,0,0,0,0,6,6,4,1,1,73,1
24,15,2,0,0,0,0,0,0,7,7,0,0,1,131,0
65,15,2,0,2,1,0,0,0.030769231,8,7,8,1,0,127,1
34,26,2,0,0,0,0,0,0.117647059,13,13,0,1,0,373,1
96,31,2,6,0,0,0,0,0,16,16,11,1,0,133,0
43,16,2,3,0,0,0,0,0.186046512,8,8,6,1,0,489,0
71,14,2,3,0,0,0,0,0.056338028,11,7,11,1,1,129,0
37,17,1,1,0,0,0,0,0,13,13,8,1,0,83,1
22,13,2,0,0,0,0,0,0,6,6,0,0,1,270,0
23,14,2,0,0,0,0,0,0,6,6,0,0,0,206,0
32,23,2,0,0,0,0,0,0,16,16,0,1,1,0,0
56,15,3,0,0,0,0,0,0.607142857,32,3,32,1,0,0,1
35,27,2,0,0,0,0,0,0,19,19,0,1,0,82,0
40,14,3,0,0,0,0,0,0,7,7,6,1,0,0,1
31,22,2,0,0,0,0,0,0,15,15,0,1,1,186,0
42,34,5,0,0,0,0,0,0,8,8,0,1,0,236,1
50,42,2,2,0,0,0,0,0,14,14,0,1,0,35,1
24,15,2,1,0,0,0,0,0,5,5,0,1,1,70,0
35,22,2,1,1,2,0,0,0,7,7,1,1,0,1048,0
38,30,4,0,0,0,0,0,0.026315789,9,9,0,1,1,277,1
64,26,3,2,0,0,0,0,0,18,18,11,1,1,344,0
56,17,3,3,0,0,0,0,0.035714286,9,6,9,1,0,248,0
77,23,1,0,0,0,0,0,0.285714286,32,19,32,1,0,76,1
54,27,3,2,0,0,0,0,0.111111111,10,10,5,1,0,304,1
33,25,2,1,0,0,0,0,0,11,11,0,1,0,242,1
33,26,1,3,0,0,0,0,0.03030303,10,10,0,1,0,364,1
37,29,2,0,0,0,0,0,0.027027027,13,13,0,1,0,241,1
96,37,3,1,0,1,0,0,0,22,22,8,1,0,333,1
20,13,1,1,0,0,0,0,0,8,8,0,0,1,0,0
204,20,2,1,0,0,0,0,0.137254902,167,14,167,1,1,228,1
34,27,2,0,0,0,0,0,0,13,13,0,1,0,50,1
77,20,3,5,0,0,0,0,0.025974026,12,12,7,1,0,1300,0
26,15,2,0,0,0,0,0,0,7,7,2,1,1,1242,0
75,20,2,0,2,0,0,0,0.053333333,16,10,16,1,0,198,0
51,25,2,1,0,0,0,0,0,17,17,9,1,1,444,0
36,15,2,1,0,0,0,0,0,7,5,7,1,0,332,1
79,30,2,3,0,0,0,0,0,9,8,9,1,1,168,0
319,16,4,8,4,0,14,0,0.354231975,34,8,34,0,0,3104,1
45,29,2,0,0,0,0,0,0.488888889,15,15,7,1,0,274,1
65,16,2,0,1,1,0,0,0,9,8,9,0,0,1293,0
35,27,2,0,0,0,0,0,0,19,19,0,1,1,1443,0
39,15,2,2,0,0,0,0,0,7,7,5,0,0,1417,0
66,22,3,3,0,0,0,0,0,14,14,10,1,0,1328,0
50,20,3,0,0,0,0,0,0,12,12,8,1,1,3483,0
35,20,2,0,0,0,0,0,0,12,12,7,0,0,288,0
39,23,1,1,0,0,0,0,0,16,16,5,1,0,84,1
62,14,2,2,0,0,0,0,0,8,7,8,1,0,60,1
58,29,5,0,0,0,0,0,0.017241379,15,12,15,1,1,228,1
70,16,2,1,0,0,0,0,0.1,18,6,18,0,0,2974,1
135,19,2,14,0,0,0,0,0,11,11,10,1,1,71,0
58,15,5,0,0,0,0,0,0.103448276,8,3,8,1,1,0,0
49,18,4,0,0,0,0,0,0.020408163,9,7,9,1,1,0,0
97,21,2,9,0,0,0,0,0.010309278,13,13,10,1,1,2268,0
57,16,2,0,0,4,0,0,0,9,9,8,0,1,902,0
63,18,2,0,0,1,1,0,0.031746032,14,14,7,1,0,303,1
28,12,1,0,0,0,0,0,0,8,8,6,0,0,119,1
34,19,3,0,0,0,0,0,0,11,11,3,1,1,357,1
31,11,2,0,0,0,0,0,0,7,4,7,1,0,0,1
36,27,2,0,0,0,0,0,0,14,14,0,1,0,372,0
37,17,2,1,0,0,0,0,0,5,5,5,1,0,55,1
56,28,2,0,0,0,0,0,0.125,15,13,15,1,0,1373,1
43,12,1,0,0,4,0,0,0.023255814,10,8,10,1,1,149,1
91,18,3,0,2,0,0,0,0.087912088,31,11,31,1,1,0,1
74,15,2,3,0,0,0,0,0,11,7,11,0,0,1728,1
112,17,3,2,1,0,0,0,0,14,14,13,1,0,139,1
44,16,1,0,0,0,0,0,0,12,12,10,1,0,309,1
107,28,4,1,1,0,0,0,0.112149533,21,21,17,1,0,228,1
19,12,1,0,0,0,0,0,0,9,9,0,1,1,336,0
57,14,2,0,0,0,0,0,0.01754386,12,10,12,1,1,33,1
73,15,3,1,1,0,0,0,0,11,7,11,1,0,139,1
373,35,3,2,2,0,0,0,0.131367292,300,8,300,1,0,291,1
43,16,3,0,0,1,0,1,0,9,9,8,0,1,902,0
50,13,1,0,0,0,0,0,0.06,9,9,9,1,0,336,1
44,17,3,0,0,0,0,0,0,9,9,7,0,0,617,0
74,14,3,0,0,2,0,0,0.067567568,8,8,8,1,0,142,1
34,25,2,0,0,0,0,0,0.088235294,13,13,0,1,1,645,1
58,21,4,0,1,0,0,0,0.034482759,14,14,7,1,0,8,1
56,22,3,0,0,2,0,0,0,14,14,7,0,1,70,0
21,13,1,0,0,0,0,0,0,9,9,0,1,1,292,1
259,13,6,0,0,0,0,0,0.154440154,200,9,200,1,0,333,1
45,24,4,0,0,0,0,0,0,13,13,5,1,0,210,1
49,18,2,2,0,0,0,0,0,7,7,7,1,1,162,0
61,18,3,0,0,2,0,0,0.049180328,10,10,8,0,0,989,0
42,34,2,0,0,0,0,0,0,21,21,0,1,0,374,1
25,16,2,0,0,0,0,0,0,9,9,0,0,1,26,0
40,32,2,0,0,0,0,0,0.075,14,14,0,1,1,644,1
45,21,2,1,0,0,0,0,0,13,13,8,0,1,335,0
21,12,1,0,0,0,0,0,0,9,9,0,0,1,0,0
26,18,2,0,0,0,0,0,0,8,8,0,1,0,9,1
31,22,2,1,0,0,0,0,0,7,7,0,1,1,113,0
60,26,2,2,0,0,0,0,0,18,18,9,1,0,22,0
26,17,2,0,0,0,0,0,0,9,9,0,0,0,266,0
34,26,2,1,0,0,0,0,0.029411765,10,10,0,1,0,262,1
21,14,2,0,0,0,0,0,0,6,6,0,1,1,634,0
49,20,3,1,0,0,0,0,0.040816327,12,12,7,1,1,406,0
30,22,2,0,0,0,0,0,0,10,10,0,1,0,36,1
43,28,4,0,0,0,0,0,0.23255814,10,10,6,1,0,341,1
35,14,2,2,0,0,0,0,0,6,6,5,0,1,349,0
15,8,1,0,0,0,0,0,0,4,4,0,0,1,281,0
67,18,3,0,0,0,0,0,0.029850746,12,10,12,0,0,1155,0
54,19,2,1,0,0,0,0,0,9,9,9,0,1,285,0
55,21,3,0,0,0,0,0,0.072727273,13,13,9,1,0,1088,1
37,19,2,0,0,0,0,0,0,11,11,4,0,0,1654,0
51,15,3,2,0,0,0,0,0.019607843,8,7,8,1,1,2360,0
29,14,2,0,0,0,0,0,0,7,7,7,0,0,2596,1
66,11,3,0,0,1,0,0,0.090909091,11,5,11,1,1,366,1
61,17,3,3,0,0,0,0,0,10,9,10,0,0,231,0
21,12,2,0,0,0,0,0,0,5,5,0,1,1,88,0
24,15,2,0,0,0,0,0,0.041666667,8,8,0,0,1,251,0
35,13,3,0,0,0,0,0,0,6,5,6,1,0,2519,0
125,17,4,1,1,0,0,0,0,21,14,21,1,0,139,1
129,54,5,1,3,2,0,0,0.085271318,17,13,17,1,1,25,1
26,15,3,0,0,0,0,0,0,4,4,2,1,0,740,0
30,12,2,0,0,0,0,0,0,5,4,5,0,1,335,0
119,42,4,0,3,2,0,0,0.067226891,17,13,17,1,1,25,1
24,16,2,0,0,0,0,0,0,8,8,0,1,0,2160,0
328,38,3,9,5,4,3,0,0.256097561,43,20,43,1,0,381,1
92,58,3,7,0,0,0,0,0.076086957,11,9,11,1,1,382,1
89,17,3,0,1,0,1,0,0.112359551,40,9,40,1,0,113,1
24,16,1,0,0,0,0,0,0,12,12,0,1,1,67,0
32,25,2,0,0,0,0,0,0,17,17,0,1,1,282,0
77,23,1,0,0,0,0,0,0.272727273,32,19,32,1,0,76,1
46,18,2,0,0,1,0,0,0,8,8,8,1,1,140,0
29,21,2,1,0,0,0,0,0,7,7,0,1,1,379,0
56,25,2,0,0,0,0,0,0,23,17,23,1,1,2508,0
97,21,3,1,0,0,2,0,0.041237113,13,13,10,1,1,430,0
35,26,2,0,0,0,0,0,0,18,18,0,1,1,1721,0
49,14,3,0,0,0,0,0,0,6,6,6,0,0,1613,0
54,26,5,0,0,0,0,0,0.037037037,15,9,15,1,1,228,1
51,15,2,0,0,0,0,0,0.117647059,7,7,7,1,1,497,0
31,22,2,0,0,0,0,0,0,14,14,0,1,1,1224,0
18,10,2,0,0,0,0,0,0,3,3,0,0,0,283,0
91,24,3,0,0,0,5,0,0.10989011,16,16,11,1,1,291,0
93,19,2,4,0,1,0,0,0.053763441,13,12,13,1,1,406,0
37,18,2,0,0,0,0,0,0,10,10,8,0,0,254,0
58,11,3,1,0,0,0,0,0,8,8,8,1,1,0,1
26,18,2,0,0,0,0,0,0,10,10,0,0,0,290,0
95,26,2,1,0,0,0,0,0,18,18,9,1,0,781,1
60,35,5,1,0,0,0,0,0.033333333,18,18,7,1,1,228,1
46,24,2,1,0,0,0,0,0,10,10,7,1,0,3469,0
55,47,4,0,0,0,0,0,0.254545455,30,30,0,1,1,227,1
35,28,2,0,0,0,0,0,0,16,16,0,1,1,570,0
26,18,2,0,0,0,0,0,0,10,10,0,1,1,334,0
77,23,3,4,0,0,0,0,0,15,15,10,1,0,276,0
49,42,4,0,0,0,0,0,0,13,13,0,1,1,181,1
250,47,6,3,0,0,0,0,0.044,147,18,147,1,1,261,1
38,19,3,0,0,0,0,0,0,11,11,4,1,1,237,1
53,26,5,0,0,0,0,0,0,9,9,8,1,1,217,1
122,23,2,3,1,2,0,0,0.049180328,27,10,27,1,0,381,1
86,21,2,7,0,0,0,0,0,13,13,8,1,0,760,0
126,50,4,1,3,2,0,0,0.134920635,17,13,17,1,1,25,1
29,16,2,0,0,0,0,0,0,9,9,4,1,1,0,1
69,14,3,0,0,0,0,0,0,14,6,14,0,0,129,0
120,13,3,11,0,2,0,0,0.075,10,3,10,1,0,225,0
67,29,3,1,0,2,0,0,0,12,12,10,1,0,69,0
42,14,2,0,0,0,0,0,0.023809524,10,10,7,1,1,120,1
45,38,2,0,0,0,0,0,0.022222222,25,25,0,1,0,374,1
52,16,2,2,0,0,0,0,0,10,6,10,0,0,2976,1
88,19,4,5,0,0,0,0,0.079545455,9,9,9,0,0,735,0
99,15,2,0,0,1,0,0,0.090909091,44,6,44,1,1,2976,1
99,15,2,0,0,1,0,0,0.080808081,40,6,40,1,0,2977,1
63,22,3,0,0,0,0,0,0,11,11,9,1,0,183,1
57,28,3,3,0,0,0,0,0,10,10,7,1,0,0,1
23,14,2,0,0,0,0,0,0,6,6,0,1,0,1839,0
34,26,2,0,0,0,0,0,0.088235294,13,13,0,1,1,644,1
50,15,2,3,0,0,0,0,0,7,7,7,0,1,1417,0
37,25,2,0,0,0,0,0,0.216216216,11,11,3,0,0,122,1
53,15,2,4,0,0,0,0,0,9,7,9,0,1,1420,0
23,16,2,0,0,0,0,0,0,8,8,0,1,0,252,1
31,6,1,0,1,0,0,0,0.258064516,10,3,10,1,0,230,1
30,22,2,0,0,0,0,0,0,14,14,0,1,1,258,0
50,10,2,0,1,0,0,0,0.04,11,7,11,1,0,0,1
25,18,2,0,0,0,0,0,0.08,10,10,0,1,0,106,1
36,29,2,0,0,0,0,0,0,16,16,0,1,0,370,0
83,22,3,0,2,0,0,0,0.506024096,32,11,32,1,0,563,1
125,50,4,1,3,2,0,0,0.176,17,13,17,1,1,25,1
24,16,2,0,0,0,0,0,0,8,8,0,1,1,1658,0
42,35,2,0,0,0,0,0,0,22,22,0,1,0,374,1
22,15,2,0,0,0,0,0,0,8,8,0,1,0,0,0
18,10,2,0,0,0,0,0,0,3,3,0,1,1,252,0
61,15,2,0,0,2,0,0,0.114754098,24,7,24,0,0,340,1
23,7,1,0,0,0,0,0,0.043478261,7,4,7,0,1,0,1
55,19,2,2,0,0,0,0,0.181818182,13,6,13,1,0,0,1
44,30,4,0,0,0,0,0,0.045454545,13,13,5,1,1,217,1
119,14,1,4,0,0,0,0,0.487394958,49,6,49,1,0,89,1
57,19,3,2,0,0,0,0,0,10,10,6,1,0,10,0
115,42,4,0,3,1,0,0,0.173913043,17,13,17,1,1,25,1
73,16,3,0,4,3,0,0,0.232876712,8,8,5,1,0,303,1
55,10,3,1,0,0,0,0,0,8,3,8,1,1,0,1
86,69,4,2,0,0,0,0,0.104651163,36,36,8,1,0,217,1
40,32,2,0,0,0,0,0,0,16,16,0,1,0,952,1
42,18,2,0,0,0,0,0,0,12,12,10,1,1,670,1
40,27,2,0,0,0,0,0,0,19,19,3,1,1,433,1
27,18,2,1,0,0,0,0,0,5,5,0,1,0,251,0
56,25,3,1,0,0,0,0,0,15,15,8,1,0,68,0
72,28,3,0,0,0,0,0,0,18,18,15,1,0,120,1
33,16,2,0,0,0,0,0,0.03030303,9,9,4,1,1,902,0
28,19,2,0,0,0,0,0,0,11,11,0,0,0,1496,0
71,24,2,1,0,0,0,0,0.056338028,15,15,8,1,1,318,1
30,10,2,1,0,0,0,0,0,6,3,6,1,0,37,1
15,8,1,0,0,0,0,0,0,5,5,0,0,0,0,0
